user_id,feature_enabled,experiment_selected_date,event_date,games_played,revenue,feature_enabled_during_use,After_Treatment,Diff_Days
8942,1,1/17/18,1/16/18,22,0,1,0,-1
8942,1,1/17/18,1/17/18,25,0,2,1,0
8942,1,1/17/18,1/18/18,13,0,2,1,1
8942,1,1/17/18,1/19/18,18,0,2,1,2
8942,1,1/17/18,1/20/18,21,0,2,1,3
8942,1,1/17/18,1/21/18,12,0,2,1,4
8942,1,1/17/18,1/22/18,25,0,2,1,5
8942,1,1/17/18,1/23/18,11,0,2,1,6
8942,1,1/17/18,1/24/18,17,0,2,1,7
8952,0,1/20/18,1/20/18,4,0,0,1,0
8953,1,1/22/18,1/20/18,15,3.98,1,0,-2
8953,1,1/22/18,1/22/18,8,0,2,1,0
8953,1,1/22/18,1/23/18,5,0,2,1,1
8953,1,1/22/18,1/24/18,0,0,2,1,2
8957,1,1/17/18,1/15/18,8,0,1,0,-2
8957,1,1/17/18,1/16/18,11,0,1,0,-1
8957,1,1/17/18,1/17/18,6,0,2,1,0
8957,1,1/17/18,1/18/18,5,0,2,1,1
8957,1,1/17/18,1/19/18,7,0,2,1,2
8957,1,1/17/18,1/20/18,6,0,2,1,3
8957,1,1/17/18,1/21/18,15,19.99,2,1,4
8957,1,1/17/18,1/22/18,4,0,2,1,5
8957,1,1/17/18,1/23/18,6,0,2,1,6
8957,1,1/17/18,1/24/18,7,0,2,1,7
8967,1,1/20/18,1/20/18,5,0,2,1,0
8967,1,1/20/18,1/21/18,6,0,2,1,1
8967,1,1/20/18,1/23/18,5,0,2,1,3
8967,1,1/20/18,1/24/18,6,0,2,1,4
8971,1,1/17/18,1/15/18,10,0,1,0,-2
8971,1,1/17/18,1/16/18,10,0,1,0,-1
8971,1,1/17/18,1/17/18,6,0,2,1,0
8971,1,1/17/18,1/18/18,0,0,2,1,1
8971,1,1/17/18,1/20/18,5,0,2,1,3
8971,1,1/17/18,1/21/18,15,0,2,1,4
8971,1,1/17/18,1/23/18,5,0,2,1,6
8971,1,1/17/18,1/24/18,6,0,2,1,7
8979,0,1/21/18,1/21/18,10,0,0,1,0
8979,0,1/21/18,1/22/18,6,0,0,1,1
8979,0,1/21/18,1/24/18,2,0,0,1,3
8982,0,1/17/18,1/15/18,21,0,1,0,-2
8982,0,1/17/18,1/16/18,18,0,1,0,-1
8982,0,1/17/18,1/17/18,16,0,0,1,0
8982,0,1/17/18,1/18/18,15,0,0,1,1
8982,0,1/17/18,1/19/18,19,0,0,1,2
8982,0,1/17/18,1/20/18,22,0,0,1,3
8982,0,1/17/18,1/21/18,15,0,0,1,4
8982,0,1/17/18,1/22/18,19,0,0,1,5
8982,0,1/17/18,1/23/18,23,0,0,1,6
8982,0,1/17/18,1/24/18,29,0,0,1,7
8992,1,1/19/18,1/19/18,22,0,2,1,0
8992,1,1/19/18,1/20/18,17,0,2,1,1
8992,1,1/19/18,1/21/18,12,0,2,1,2
8992,1,1/19/18,1/22/18,4,0,2,1,3
8992,1,1/19/18,1/23/18,11,0,2,1,4
8992,1,1/19/18,1/24/18,11,0,2,1,5
8998,0,1/22/18,1/22/18,2,0,0,1,0
8999,1,1/17/18,1/15/18,11,0,1,0,-2
8999,1,1/17/18,1/16/18,16,0,1,0,-1
8999,1,1/17/18,1/17/18,18,0,2,1,0
8999,1,1/17/18,1/18/18,15,0,2,1,1
8999,1,1/17/18,1/19/18,17,0,2,1,2
8999,1,1/17/18,1/20/18,14,0,2,1,3
8999,1,1/17/18,1/21/18,18,0,2,1,4
8999,1,1/17/18,1/22/18,3,0,2,1,5
8999,1,1/17/18,1/23/18,12,0,2,1,6
8999,1,1/17/18,1/24/18,13,0,2,1,7
9009,0,1/22/18,1/22/18,5,0,0,1,0
9009,0,1/22/18,1/23/18,4,0,0,1,1
9011,0,1/20/18,1/20/18,55,0,0,1,0
9011,0,1/20/18,1/21/18,66,0,0,1,1
9011,0,1/20/18,1/22/18,21,0,0,1,2
9011,0,1/20/18,1/23/18,29,0,0,1,3
9011,0,1/20/18,1/24/18,44,0,0,1,4
9016,0,1/17/18,1/16/18,5,0,1,0,-1
9016,0,1/17/18,1/17/18,9,0,0,1,0
9016,0,1/17/18,1/19/18,3,0,0,1,2
9019,0,1/17/18,1/15/18,23,0,1,0,-2
9019,0,1/17/18,1/16/18,25,0,1,0,-1
9019,0,1/17/18,1/17/18,22,0,0,1,0
9019,0,1/17/18,1/18/18,17,0,0,1,1
9019,0,1/17/18,1/19/18,25,0,0,1,2
9019,0,1/17/18,1/20/18,17,0,0,1,3
9019,0,1/17/18,1/21/18,16,0,0,1,4
9019,0,1/17/18,1/22/18,23,0,0,1,5
9019,0,1/17/18,1/23/18,24,0,0,1,6
9019,0,1/17/18,1/24/18,11,0,0,1,7
9029,1,1/17/18,1/17/18,20,0,2,1,0
9029,1,1/17/18,1/18/18,11,0,2,1,1
9029,1,1/17/18,1/19/18,27,0,2,1,2
9029,1,1/17/18,1/20/18,34,0,2,1,3
9029,1,1/17/18,1/21/18,24,0,2,1,4
9029,1,1/17/18,1/22/18,18,0,2,1,5
9029,1,1/17/18,1/23/18,17,0,2,1,6
9029,1,1/17/18,1/24/18,10,0,2,1,7
9037,1,1/17/18,1/16/18,6,0,1,0,-1
9037,1,1/17/18,1/17/18,5,0,2,1,0
9037,1,1/17/18,1/22/18,6,0,2,1,5
9037,1,1/17/18,1/24/18,5,0,2,1,7
9041,1,1/17/18,1/15/18,7,0,1,0,-2
9041,1,1/17/18,1/16/18,13,0,1,0,-1
9041,1,1/17/18,1/17/18,1,0,2,1,0
9041,1,1/17/18,1/18/18,19,0,2,1,1
9041,1,1/17/18,1/19/18,16,0,2,1,2
9041,1,1/17/18,1/20/18,9,0,2,1,3
9041,1,1/17/18,1/22/18,6,0,2,1,5
9041,1,1/17/18,1/23/18,6,0,2,1,6
9041,1,1/17/18,1/24/18,7,0,2,1,7
9050,1,1/22/18,1/22/18,7,0,2,1,0
9050,1,1/22/18,1/23/18,5,0,2,1,1
9052,1,1/17/18,1/15/18,15,0,1,0,-2
9052,1,1/17/18,1/16/18,19,0,1,0,-1
9052,1,1/17/18,1/17/18,22,0,2,1,0
9052,1,1/17/18,1/18/18,11,0,2,1,1
9052,1,1/17/18,1/19/18,32,0,2,1,2
9052,1,1/17/18,1/20/18,23,0,2,1,3
9052,1,1/17/18,1/21/18,32,0,2,1,4
9052,1,1/17/18,1/22/18,13,0,2,1,5
9052,1,1/17/18,1/23/18,0,0,2,1,6
9052,1,1/17/18,1/24/18,0,0,2,1,7
9062,0,1/17/18,1/16/18,8,0,1,0,-1
9062,0,1/17/18,1/17/18,9,0,0,1,0
9062,0,1/17/18,1/18/18,2,0,0,1,1
9062,0,1/17/18,1/19/18,3,0,0,1,2
9062,0,1/17/18,1/20/18,5,0,0,1,3
9062,0,1/17/18,1/21/18,10,0,0,1,4
9062,0,1/17/18,1/22/18,2,0,0,1,5
9062,0,1/17/18,1/23/18,0,0,0,1,6
9062,0,1/17/18,1/24/18,1,0,0,1,7
9071,0,1/18/18,1/18/18,22,0,0,1,0
9071,0,1/18/18,1/19/18,26,0,0,1,1
9071,0,1/18/18,1/20/18,40,0,0,1,2
9071,0,1/18/18,1/21/18,30,0,0,1,3
9071,0,1/18/18,1/22/18,11,0,0,1,4
9071,0,1/18/18,1/23/18,30,0,0,1,5
9071,0,1/18/18,1/24/18,21,0,0,1,6
9078,0,1/21/18,1/21/18,3,0,0,1,0
9079,0,1/17/18,1/15/18,0,0,1,0,-2
9079,0,1/17/18,1/16/18,5,0,1,0,-1
9079,0,1/17/18,1/17/18,11,0,0,1,0
9079,0,1/17/18,1/18/18,0,0,0,1,1
9079,0,1/17/18,1/19/18,13,0,0,1,2
9079,0,1/17/18,1/20/18,6,0,0,1,3
9079,0,1/17/18,1/21/18,6,0,0,1,4
9079,0,1/17/18,1/22/18,1,0,0,1,5
9079,0,1/17/18,1/23/18,1,0,0,1,6
9079,0,1/17/18,1/24/18,0,0,0,1,7
9089,0,1/18/18,1/16/18,2,0,1,0,-2
9089,0,1/18/18,1/18/18,2,0,0,1,0
9089,0,1/18/18,1/19/18,5,0,0,1,1
9089,0,1/18/18,1/20/18,11,0,0,1,2
9089,0,1/18/18,1/21/18,11,0,0,1,3
9089,0,1/18/18,1/22/18,11,0,0,1,4
9089,0,1/18/18,1/24/18,5,0,0,1,6
9096,1,1/19/18,1/19/18,8,0,2,1,0
9096,1,1/19/18,1/20/18,9,0,2,1,1
9096,1,1/19/18,1/21/18,22,0,2,1,2
9096,1,1/19/18,1/22/18,2,0,2,1,3
9096,1,1/19/18,1/23/18,15,0,2,1,4
9096,1,1/19/18,1/24/18,20,0,2,1,5
9102,0,1/22/18,1/22/18,3,0,0,1,0
9103,0,1/24/18,1/24/18,7,0,0,1,0
9104,0,1/17/18,1/16/18,7,0,1,0,-1
9104,0,1/17/18,1/17/18,8,0,0,1,0
9104,0,1/17/18,1/18/18,14,0,0,1,1
9104,0,1/17/18,1/22/18,5,0,0,1,5
9104,0,1/17/18,1/23/18,5,0,0,1,6
9104,0,1/17/18,1/24/18,14,0,0,1,7
9110,1,1/17/18,1/15/18,8,0,1,0,-2
9110,1,1/17/18,1/16/18,21,0,1,0,-1
9110,1,1/17/18,1/17/18,18,0,2,1,0
9110,1,1/17/18,1/18/18,10,0,2,1,1
9110,1,1/17/18,1/19/18,8,0,2,1,2
9110,1,1/17/18,1/20/18,19,0,2,1,3
9110,1,1/17/18,1/21/18,23,0,2,1,4
9110,1,1/17/18,1/22/18,1,0,2,1,5
9110,1,1/17/18,1/23/18,2,0,2,1,6
9110,1,1/17/18,1/24/18,7,0,2,1,7
9120,0,1/17/18,1/15/18,10,0,1,0,-2
9120,0,1/17/18,1/16/18,10,0,1,0,-1
9120,0,1/17/18,1/17/18,8,0,0,1,0
9120,0,1/17/18,1/18/18,15,0,0,1,1
9120,0,1/17/18,1/19/18,10,0,0,1,2
9120,0,1/17/18,1/20/18,6,0,0,1,3
9120,0,1/17/18,1/21/18,5,0,0,1,4
9120,0,1/17/18,1/22/18,5,0,0,1,5
9120,0,1/17/18,1/23/18,9,0,0,1,6
9120,0,1/17/18,1/24/18,10,0,0,1,7
9130,1,1/17/18,1/15/18,0,0,1,0,-2
9130,1,1/17/18,1/16/18,0,0,1,0,-1
9130,1,1/17/18,1/17/18,0,0,2,1,0
9130,1,1/17/18,1/18/18,0,0,2,1,1
9130,1,1/17/18,1/19/18,2,0,2,1,2
9130,1,1/17/18,1/20/18,1,0,2,1,3
9130,1,1/17/18,1/21/18,2,0,2,1,4
9130,1,1/17/18,1/22/18,0,0,2,1,5
9130,1,1/17/18,1/23/18,0,0,2,1,6
9130,1,1/17/18,1/24/18,1,0,2,1,7
9140,0,1/17/18,1/15/18,8,0,1,0,-2
9140,0,1/17/18,1/16/18,16,0,1,0,-1
9140,0,1/17/18,1/17/18,11,0,0,1,0
9140,0,1/17/18,1/18/18,7,0,0,1,1
9140,0,1/17/18,1/19/18,5,0,0,1,2
9140,0,1/17/18,1/21/18,15,0,0,1,4
9140,0,1/17/18,1/22/18,5,0,0,1,5
9140,0,1/17/18,1/23/18,0,0,0,1,6
9140,0,1/17/18,1/24/18,0,0,0,1,7
9149,1,1/19/18,1/19/18,0,0,2,1,0
9150,1,1/21/18,1/19/18,26,0,1,0,-2
9150,1,1/21/18,1/20/18,11,0,1,0,-1
9150,1,1/21/18,1/21/18,8,0,2,1,0
9150,1,1/21/18,1/22/18,30,0,2,1,1
9150,1,1/21/18,1/23/18,14,0,2,1,2
9150,1,1/21/18,1/24/18,0,0,2,1,3
9156,0,1/17/18,1/15/18,15,0,1,0,-2
9156,0,1/17/18,1/16/18,25,3.98,1,0,-1
9156,0,1/17/18,1/17/18,26,0,0,1,0
9156,0,1/17/18,1/18/18,11,0,0,1,1
9156,0,1/17/18,1/19/18,18,1.99,0,1,2
9156,0,1/17/18,1/20/18,29,1.99,0,1,3
9156,0,1/17/18,1/21/18,20,0,0,1,4
9156,0,1/17/18,1/22/18,21,0,0,1,5
9156,0,1/17/18,1/23/18,22,0,0,1,6
9156,0,1/17/18,1/24/18,23,1.99,0,1,7
9166,0,1/17/18,1/16/18,4,0,1,0,-1
9166,0,1/17/18,1/17/18,9,0,0,1,0
9166,0,1/17/18,1/18/18,23,0,0,1,1
9166,0,1/17/18,1/19/18,12,0,0,1,2
9166,0,1/17/18,1/20/18,31,0,0,1,3
9166,0,1/17/18,1/21/18,13,0,0,1,4
9166,0,1/17/18,1/22/18,20,0,0,1,5
9166,0,1/17/18,1/23/18,20,0,0,1,6
9166,0,1/17/18,1/24/18,15,0,0,1,7
9175,1,1/18/18,1/16/18,18,0,1,0,-2
9175,1,1/18/18,1/17/18,1,0,1,0,-1
9175,1,1/18/18,1/18/18,23,0,2,1,0
9175,1,1/18/18,1/19/18,19,0,2,1,1
9175,1,1/18/18,1/20/18,9,0,2,1,2
9175,1,1/18/18,1/21/18,9,0,2,1,3
9175,1,1/18/18,1/22/18,8,0,2,1,4
9175,1,1/18/18,1/23/18,6,0,2,1,5
9175,1,1/18/18,1/24/18,2,0,2,1,6
9184,0,1/17/18,1/15/18,30,0,1,0,-2
9184,0,1/17/18,1/16/18,25,0,1,0,-1
9184,0,1/17/18,1/17/18,17,0,0,1,0
9184,0,1/17/18,1/18/18,19,0,0,1,1
9184,0,1/17/18,1/19/18,22,0,0,1,2
9184,0,1/17/18,1/20/18,22,0,0,1,3
9184,0,1/17/18,1/21/18,8,0,0,1,4
9184,0,1/17/18,1/22/18,0,0,0,1,5
9184,0,1/17/18,1/23/18,1,0,0,1,6
9184,0,1/17/18,1/24/18,6,0,0,1,7
9194,1,1/21/18,1/20/18,24,0,1,0,-1
9194,1,1/21/18,1/21/18,28,0,2,1,0
9194,1,1/21/18,1/22/18,6,0,2,1,1
9194,1,1/21/18,1/23/18,16,0,2,1,2
9194,1,1/21/18,1/24/18,23,0,2,1,3
9199,1,1/18/18,1/16/18,6,0,1,0,-2
9199,1,1/18/18,1/17/18,10,0,1,0,-1
9199,1,1/18/18,1/18/18,5,0,2,1,0
9199,1,1/18/18,1/19/18,11,0,2,1,1
9199,1,1/18/18,1/20/18,9,0,2,1,2
9199,1,1/18/18,1/21/18,10,0,2,1,3
9199,1,1/18/18,1/22/18,1,0,2,1,4
9199,1,1/18/18,1/23/18,6,0,2,1,5
9199,1,1/18/18,1/24/18,10,0,2,1,6
9208,1,1/19/18,1/19/18,4,0,2,1,0
9208,1,1/19/18,1/21/18,9,0,2,1,2
9208,1,1/19/18,1/24/18,3,0,2,1,5
9211,0,1/17/18,1/15/18,1,0,1,0,-2
9211,0,1/17/18,1/17/18,6,0,0,1,0
9211,0,1/17/18,1/18/18,16,0,0,1,1
9211,0,1/17/18,1/19/18,9,0,0,1,2
9211,0,1/17/18,1/20/18,15,0,0,1,3
9211,0,1/17/18,1/21/18,14,0,0,1,4
9211,0,1/17/18,1/22/18,0,0,0,1,5
9211,0,1/17/18,1/23/18,0,0,0,1,6
9211,0,1/17/18,1/24/18,0,0,0,1,7
9220,1,1/19/18,1/19/18,7,1.99,2,1,0
9220,1,1/19/18,1/21/18,16,1.99,2,1,2
9220,1,1/19/18,1/22/18,3,0,2,1,3
9220,1,1/19/18,1/23/18,5,0,2,1,4
9220,1,1/19/18,1/24/18,5,0,2,1,5
9225,1,1/17/18,1/16/18,11,0,1,0,-1
9225,1,1/17/18,1/17/18,5,0,2,1,0
9225,1,1/17/18,1/18/18,6,0,2,1,1
9225,1,1/17/18,1/19/18,18,0,2,1,2
9225,1,1/17/18,1/20/18,5,0,2,1,3
9225,1,1/17/18,1/21/18,9,0,2,1,4
9225,1,1/17/18,1/22/18,11,0,2,1,5
9225,1,1/17/18,1/24/18,10,0,2,1,7
9233,0,1/17/18,1/16/18,7,0,1,0,-1
9233,0,1/17/18,1/17/18,11,0,0,1,0
9233,0,1/17/18,1/18/18,4,0,0,1,1
9233,0,1/17/18,1/20/18,5,0,0,1,3
9237,1,1/17/18,1/15/18,23,0,1,0,-2
9237,1,1/17/18,1/17/18,23,0,2,1,0
9237,1,1/17/18,1/18/18,7,0,2,1,1
9237,1,1/17/18,1/19/18,15,0,2,1,2
9237,1,1/17/18,1/20/18,16,0,2,1,3
9237,1,1/17/18,1/21/18,14,0,2,1,4
9237,1,1/17/18,1/22/18,14,0,2,1,5
9237,1,1/17/18,1/23/18,13,0,2,1,6
9237,1,1/17/18,1/24/18,16,0,2,1,7
9246,1,1/17/18,1/15/18,16,0,1,0,-2
9246,1,1/17/18,1/16/18,27,0,1,0,-1
9246,1,1/17/18,1/17/18,18,0,2,1,0
9246,1,1/17/18,1/18/18,17,0,2,1,1
9246,1,1/17/18,1/19/18,8,0,2,1,2
9246,1,1/17/18,1/20/18,10,0,2,1,3
9246,1,1/17/18,1/21/18,13,0,2,1,4
9246,1,1/17/18,1/22/18,9,0,2,1,5
9246,1,1/17/18,1/23/18,12,0,2,1,6
9246,1,1/17/18,1/24/18,11,0,2,1,7
9256,1,1/17/18,1/15/18,31,0,1,0,-2
9256,1,1/17/18,1/16/18,31,0,1,0,-1
9256,1,1/17/18,1/17/18,29,0,2,1,0
9256,1,1/17/18,1/18/18,27,0,2,1,1
9256,1,1/17/18,1/19/18,30,0,2,1,2
9256,1,1/17/18,1/20/18,34,0,2,1,3
9256,1,1/17/18,1/21/18,40,0,2,1,4
9256,1,1/17/18,1/22/18,8,0,2,1,5
9256,1,1/17/18,1/23/18,14,0,2,1,6
9256,1,1/17/18,1/24/18,1,0,2,1,7
9266,0,1/18/18,1/18/18,6,0,0,1,0
9267,1,1/18/18,1/16/18,6,0,1,0,-2
9267,1,1/18/18,1/17/18,7,0,1,0,-1
9267,1,1/18/18,1/18/18,3,0,2,1,0
9267,1,1/18/18,1/19/18,3,0,2,1,1
9267,1,1/18/18,1/20/18,5,0,2,1,2
9267,1,1/18/18,1/21/18,15,0,2,1,3
9267,1,1/18/18,1/22/18,8,0,2,1,4
9267,1,1/18/18,1/23/18,4,0,2,1,5
9267,1,1/18/18,1/24/18,9,0,2,1,6
9276,1,1/18/18,1/16/18,2,0,1,0,-2
9276,1,1/18/18,1/18/18,4,0,2,1,0
9276,1,1/18/18,1/22/18,1,0,2,1,4
9276,1,1/18/18,1/23/18,3,0,2,1,5
9276,1,1/18/18,1/24/18,1,0,2,1,6
9281,0,1/19/18,1/17/18,17,0,1,0,-2
9281,0,1/19/18,1/18/18,8,0,1,0,-1
9281,0,1/19/18,1/19/18,14,0,0,1,0
9281,0,1/19/18,1/20/18,37,0,0,1,1
9281,0,1/19/18,1/21/18,44,0,0,1,2
9281,0,1/19/18,1/22/18,16,0,0,1,3
9281,0,1/19/18,1/23/18,0,0,0,1,4
9281,0,1/19/18,1/24/18,4,0,0,1,5
9289,0,1/17/18,1/15/18,2,0,1,0,-2
9289,0,1/17/18,1/16/18,5,0,1,0,-1
9289,0,1/17/18,1/17/18,2,0,0,1,0
9289,0,1/17/18,1/18/18,12,0,0,1,1
9289,0,1/17/18,1/22/18,11,0,0,1,5
9289,0,1/17/18,1/23/18,3,0,0,1,6
9289,0,1/17/18,1/24/18,5,0,0,1,7
9296,0,1/17/18,1/15/18,3,0,1,0,-2
9296,0,1/17/18,1/16/18,13,0,1,0,-1
9296,0,1/17/18,1/17/18,8,0,0,1,0
9296,0,1/17/18,1/18/18,12,0,0,1,1
9296,0,1/17/18,1/19/18,12,0,0,1,2
9296,0,1/17/18,1/20/18,12,0,0,1,3
9296,0,1/17/18,1/21/18,14,0,0,1,4
9296,0,1/17/18,1/22/18,14,0,0,1,5
9296,0,1/17/18,1/23/18,9,0,0,1,6
9296,0,1/17/18,1/24/18,11,0,0,1,7
9306,1,1/20/18,1/20/18,14,0,2,1,0
9306,1,1/20/18,1/21/18,34,0,2,1,1
9306,1,1/20/18,1/22/18,30,0,2,1,2
9306,1,1/20/18,1/23/18,15,0,2,1,3
9306,1,1/20/18,1/24/18,32,0,2,1,4
9311,1,1/17/18,1/15/18,26,0,1,0,-2
9311,1,1/17/18,1/16/18,32,3.98,1,0,-1
9311,1,1/17/18,1/17/18,41,5.97,2,1,0
9311,1,1/17/18,1/18/18,27,0,2,1,1
9311,1,1/17/18,1/19/18,34,5.97,2,1,2
9311,1,1/17/18,1/20/18,22,1.99,2,1,3
9311,1,1/17/18,1/21/18,24,0,2,1,4
9311,1,1/17/18,1/22/18,4,0,2,1,5
9311,1,1/17/18,1/23/18,12,5.97,2,1,6
9311,1,1/17/18,1/24/18,35,1.99,2,1,7
9321,0,1/17/18,1/17/18,21,0,0,1,0
9321,0,1/17/18,1/18/18,20,0,0,1,1
9321,0,1/17/18,1/19/18,14,0,0,1,2
9321,0,1/17/18,1/20/18,14,0,0,1,3
9321,0,1/17/18,1/21/18,31,0,0,1,4
9321,0,1/17/18,1/22/18,17,0,0,1,5
9321,0,1/17/18,1/23/18,0,0,0,1,6
9321,0,1/17/18,1/24/18,3,0,0,1,7
9329,1,1/17/18,1/16/18,5,0,1,0,-1
9329,1,1/17/18,1/17/18,11,0,2,1,0
9329,1,1/17/18,1/19/18,6,0,2,1,2
9329,1,1/17/18,1/20/18,7,0,2,1,3
9333,1,1/18/18,1/16/18,13,0,1,0,-2
9333,1,1/18/18,1/18/18,12,0,2,1,0
9333,1,1/18/18,1/20/18,3,0,2,1,2
9333,1,1/18/18,1/21/18,15,0,2,1,3
9333,1,1/18/18,1/22/18,4,0,2,1,4
9333,1,1/18/18,1/24/18,0,0,2,1,6
9339,1,1/22/18,1/22/18,1,0,2,1,0
9340,1,1/17/18,1/15/18,3,0,1,0,-2
9340,1,1/17/18,1/16/18,5,0,1,0,-1
9340,1,1/17/18,1/17/18,7,0,2,1,0
9340,1,1/17/18,1/18/18,9,0,2,1,1
9340,1,1/17/18,1/19/18,5,0,2,1,2
9340,1,1/17/18,1/21/18,3,0,2,1,4
9340,1,1/17/18,1/22/18,5,0,2,1,5
9340,1,1/17/18,1/23/18,4,0,2,1,6
9340,1,1/17/18,1/24/18,0,0,2,1,7
9349,0,1/17/18,1/17/18,2,0,0,1,0
9350,0,1/17/18,1/15/18,16,0,1,0,-2
9350,0,1/17/18,1/16/18,17,0,1,0,-1
9350,0,1/17/18,1/17/18,8,0,0,1,0
9350,0,1/17/18,1/18/18,7,0,0,1,1
9350,0,1/17/18,1/21/18,6,0,0,1,4
9350,0,1/17/18,1/22/18,5,0,0,1,5
9350,0,1/17/18,1/23/18,7,0,0,1,6
9357,0,1/20/18,1/20/18,9,0,0,1,0
9357,0,1/20/18,1/22/18,0,0,0,1,2
9359,1,1/22/18,1/22/18,7,0,2,1,0
9359,1,1/22/18,1/24/18,2,0,2,1,2
9361,0,1/19/18,1/17/18,27,0,1,0,-2
9361,0,1/19/18,1/18/18,15,0,1,0,-1
9361,0,1/19/18,1/19/18,23,0,0,1,0
9361,0,1/19/18,1/20/18,21,0,0,1,1
9361,0,1/19/18,1/21/18,34,0,0,1,2
9361,0,1/19/18,1/22/18,0,0,0,1,3
9361,0,1/19/18,1/23/18,17,0,0,1,4
9361,0,1/19/18,1/24/18,21,0,0,1,5
9369,1,1/17/18,1/15/18,5,0,1,0,-2
9369,1,1/17/18,1/16/18,5,0,1,0,-1
9369,1,1/17/18,1/17/18,15,0,2,1,0
9369,1,1/17/18,1/18/18,3,0,2,1,1
9369,1,1/17/18,1/19/18,7,0,2,1,2
9369,1,1/17/18,1/22/18,13,0,2,1,5
9369,1,1/17/18,1/24/18,3,0,2,1,7
9376,0,1/17/18,1/15/18,23,0,1,0,-2
9376,0,1/17/18,1/16/18,26,0,1,0,-1
9376,0,1/17/18,1/17/18,39,0,0,1,0
9376,0,1/17/18,1/18/18,20,0,0,1,1
9376,0,1/17/18,1/19/18,16,0,0,1,2
9376,0,1/17/18,1/20/18,27,0,0,1,3
9376,0,1/17/18,1/21/18,36,0,0,1,4
9376,0,1/17/18,1/22/18,5,0,0,1,5
9376,0,1/17/18,1/23/18,3,0,0,1,6
9376,0,1/17/18,1/24/18,3,0,0,1,7
9386,0,1/18/18,1/17/18,4,0,1,0,-1
9386,0,1/18/18,1/18/18,15,0,0,1,0
9386,0,1/18/18,1/19/18,1,0,0,1,1
9386,0,1/18/18,1/20/18,9,0,0,1,2
9386,0,1/18/18,1/21/18,26,0,0,1,3
9386,0,1/18/18,1/22/18,12,0,0,1,4
9386,0,1/18/18,1/23/18,6,0,0,1,5
9386,0,1/18/18,1/24/18,22,0,0,1,6
9394,0,1/18/18,1/16/18,5,0,1,0,-2
9394,0,1/18/18,1/18/18,8,0,0,1,0
9394,0,1/18/18,1/19/18,7,0,0,1,1
9394,0,1/18/18,1/20/18,13,0,0,1,2
9394,0,1/18/18,1/21/18,5,0,0,1,3
9394,0,1/18/18,1/22/18,5,0,0,1,4
9394,0,1/18/18,1/23/18,0,0,0,1,5
9394,0,1/18/18,1/24/18,3,0,0,1,6
9402,0,1/17/18,1/15/18,12,0,1,0,-2
9402,0,1/17/18,1/16/18,23,0,1,0,-1
9402,0,1/17/18,1/17/18,16,0,0,1,0
9402,0,1/17/18,1/18/18,24,0,0,1,1
9402,0,1/17/18,1/19/18,28,0,0,1,2
9402,0,1/17/18,1/20/18,33,0,0,1,3
9402,0,1/17/18,1/21/18,9,0,0,1,4
9402,0,1/17/18,1/22/18,20,0,0,1,5
9402,0,1/17/18,1/23/18,18,0,0,1,6
9402,0,1/17/18,1/24/18,24,0,0,1,7
9412,1,1/17/18,1/15/18,15,0,1,0,-2
9412,1,1/17/18,1/16/18,29,0,1,0,-1
9412,1,1/17/18,1/17/18,36,1.99,2,1,0
9412,1,1/17/18,1/18/18,26,0,2,1,1
9412,1,1/17/18,1/19/18,20,3.98,2,1,2
9412,1,1/17/18,1/20/18,26,1.99,2,1,3
9412,1,1/17/18,1/21/18,31,0,2,1,4
9412,1,1/17/18,1/22/18,26,0,2,1,5
9412,1,1/17/18,1/23/18,14,0,2,1,6
9412,1,1/17/18,1/24/18,0,0,2,1,7
9422,1,1/17/18,1/15/18,11,0,1,0,-2
9422,1,1/17/18,1/16/18,11,0,1,0,-1
9422,1,1/17/18,1/17/18,30,0,2,1,0
9422,1,1/17/18,1/18/18,27,0,2,1,1
9422,1,1/17/18,1/19/18,32,0,2,1,2
9422,1,1/17/18,1/20/18,23,0,2,1,3
9422,1,1/17/18,1/21/18,31,0,2,1,4
9422,1,1/17/18,1/22/18,5,0,2,1,5
9422,1,1/17/18,1/23/18,24,0,2,1,6
9422,1,1/17/18,1/24/18,15,0,2,1,7
9432,1,1/19/18,1/18/18,0,0,1,0,-1
9432,1,1/19/18,1/19/18,11,0,2,1,0
9432,1,1/19/18,1/20/18,5,0,2,1,1
9432,1,1/19/18,1/21/18,10,0,2,1,2
9432,1,1/19/18,1/22/18,8,0,2,1,3
9432,1,1/19/18,1/23/18,0,0,2,1,4
9432,1,1/19/18,1/24/18,2,0,2,1,5
9439,0,1/17/18,1/15/18,28,0,1,0,-2
9439,0,1/17/18,1/16/18,0,0,1,0,-1
9439,0,1/17/18,1/17/18,30,0,0,1,0
9439,0,1/17/18,1/18/18,16,0,0,1,1
9439,0,1/17/18,1/19/18,20,0,0,1,2
9439,0,1/17/18,1/20/18,34,0,0,1,3
9439,0,1/17/18,1/21/18,21,0,0,1,4
9439,0,1/17/18,1/22/18,17,0,0,1,5
9439,0,1/17/18,1/23/18,0,0,0,1,6
9439,0,1/17/18,1/24/18,16,0,0,1,7
9449,0,1/20/18,1/20/18,3,0,0,1,0
9450,1,1/17/18,1/15/18,5,0,1,0,-2
9450,1,1/17/18,1/17/18,10,0,2,1,0
9450,1,1/17/18,1/20/18,20,0,2,1,3
9450,1,1/17/18,1/21/18,21,0,2,1,4
